ticket_id,account_id,priority,issue_category,status,created_date,resolved_date,satisfaction_score
TKT0001038,ACC001168,Critical,Bug,Resolved,2025-06-25,2025-06-25,1.0
TKT0001039,ACC001924,Low,Bug,Resolved,2024-08-18,2024-09-12,2.0
TKT0001040,ACC000862,Low,Bug,Resolved,2025-04-04,2025-04-26,3.0
TKT0001041,ACC000416,High,Feature Request,Closed,2026-07-05,2026-07-06,
TKT0001042,ACC002006,Medium,Feature Request,Closed,2025-06-10,2025-06-14,2.0
TKT0001043,ACC000358,Medium,General Inquiry,Open,2024-08-11,,
TKT0001044,ACC001291,Low,Bug,Closed,2025-10-03,2025-10-11,5.0
TKT0001045,ACC000452,Medium,Technical,Resolved,2026-03-06,2026-03-12,2.0
TKT0001046,ACC001545,Medium,General Inquiry,In Progress,2024-12-14,,
TKT0001047,ACC002985,High,Billing,Resolved,2025-10-11,2025-10-13,4.0
TKT0001048,ACC001183,Critical,Bug,Resolved,2026-04-07,2026-04-07,5.0
TKT0001049,ACC001928,Medium,General Inquiry,Resolved,2025-06-05,2025-06-12,3.0
TKT0001050,ACC000894,Low,Bug,Open,2024-09-07,,
TKT0001051,ACC001569,High,Technical,Resolved,2024-11-04,2024-11-06,1.0
TKT0001052,ACC002494,High,Billing,Resolved,2026-04-26,2026-04-28,2.0
TKT0001053,ACC000616,High,Feature Request,In Progress,2025-09-14,,
TKT0001054,ACC000979,Medium,General Inquiry,Resolved,2026-01-27,2026-01-31,1.0
TKT0001055,ACC001772,High,Feature Request,Resolved,2025-02-06,2025-02-09,5.0
TKT0001056,ACC002781,Low,General Inquiry,Resolved,2025-08-02,2025-08-19,3.0
TKT0001057,ACC002467,Medium,Bug,Open,2026-05-10,,
TKT0001058,ACC000673,High,Technical,Open,2024-12-22,,
TKT0001059,ACC001790,Medium,General Inquiry,Resolved,2026-06-06,2026-06-13,3.0
TKT0001060,ACC002682,Low,Technical,Resolved,2025-04-11,2025-04-23,5.0
TKT0001061,ACC002640,Medium,Billing,Closed,2025-12-10,2025-12-14,5.0
TKT0001062,ACC001712,Medium,Feature Request,Closed,2026-04-28,2026-05-05,3.0
TKT0001063,ACC001857,High,Feature Request,Open,2024-09-24,,
TKT0001064,ACC000476,Medium,Bug,In Progress,2024-08-23,,
TKT0001065,ACC000671,Medium,General Inquiry,Resolved,2025-02-11,2025-02-18,5.0
TKT0001066,ACC000058,Low,Billing,Closed,2025-08-22,2025-09-20,1.0
TKT0001067,ACC001753,Low,Feature Request,Resolved,2025-07-20,2025-08-18,5.0
TKT0001068,ACC001687,Low,Billing,Closed,2025-02-07,2025-02-28,1.0
TKT0001069,ACC002395,High,Bug,In Progress,2026-06-02,,
TKT0001070,ACC002318,Medium,Billing,Resolved,2025-03-22,2025-03-29,3.0
TKT0001071,ACC002948,High,Technical,In Progress,2025-08-04,,
TKT0001072,ACC001362,Low,Billing,Closed,2024-10-14,2024-11-09,5.0
TKT0001073,ACC001254,Medium,Bug,Closed,2026-04-26,2026-05-02,2.0
TKT0001074,ACC002938,High,Billing,Resolved,2027-05-18,2026-05-20,1.0
TKT0001075,ACC002885,Medium,General Inquiry,In Progress,2025-04-09,,
TKT0001076,ACC001619,High,Billing,Open,2024-08-15,,
TKT0001077,ACC000602,Low,General Inquiry,Resolved,2024-12-03,2024-12-11,3.0
TKT0001078,ACC000811,Critical,Bug,Resolved,2026-01-06,2026-01-07,5.0
TKT0001079,ACC000934,Critical,Feature Request,Resolved,2025-06-07,2025-06-07,5.0
TKT0001080,ACC002335,Low,Bug,Resolved,2024-07-30,2024-08-21,4.0
TKT0001081,ACC002590,Low,Feature Request,Closed,2025-03-19,2025-04-18,1.0
TKT0001082,ACC002813,Low,Feature Request,Resolved,2024-12-02,2024-12-15,3.0
TKT0001083,ACC002857,Medium,General Inquiry,Open,2024-11-09,,
TKT0001084,ACC000842,Low,Bug,Closed,2025-04-12,2025-04-27,2.0
TKT0001085,ACC000687,Medium,Billing,Resolved,2026-02-03,2026-02-10,3.0
TKT0001086,ACC001102,Low,General Inquiry,Resolved,2025-08-03,2025-08-31,1.0
TKT0001087,ACC001936,Low,Bug,Closed,2025-03-01,2025-03-16,3.0
TKT0001088,ACC002478,Low,Billing,Open,2026-02-15,,
TKT0001089,ACC001561,Medium,Bug,In Progress,2025-03-05,,
TKT0001090,ACC000540,Medium,General Inquiry,Closed,2025-09-08,2025-09-15,2.0
TKT0001091,ACC002777,Medium,Feature Request,Resolved,2024-11-02,2024-11-06,4.0
TKT0001092,ACC001469,Low,Bug,Open,2025-01-12,,
TKT0001093,ACC001362,Low,General Inquiry,Open,2026-02-14,,
TKT0001094,ACC001352,High,Feature Request,Resolved,2026-03-25,2026-03-26,4.0
TKT0001095,ACC002266,Critical,General Inquiry,In Progress,2025-07-05,,
TKT0001096,ACC002953,High,General Inquiry,Open,2024-07-28,,
TKT0001097,ACC002814,Medium,Billing,Open,2024-09-21,,
TKT0001098,ACC002253,Medium,General Inquiry,Closed,2024-10-12,2024-10-15,4.0
TKT0001099,ACC000901,High,General Inquiry,In Progress,2024-07-21,,
TKT0001100,ACC001015,Low,Feature Request,Open,2024-11-22,,
TKT0001101,ACC001013,Medium,Technical,Closed,2025-11-22,2025-11-28,2.0
TKT0001102,ACC002869,High,Billing,Resolved,2026-06-29,2026-07-01,1.0
TKT0001103,ACC000585,Medium,Technical,Open,2025-10-30,,
TKT0001104,ACC001169,Low,Feature Request,Open,2025-12-03,,
TKT0001105,ACC000776,Low,Technical,Open,2026-05-31,,
TKT0001106,ACC001597,Medium,Feature Request,Closed,2025-09-27,2025-10-03,1.0
TKT0001107,ACC000417,Low,General Inquiry,Resolved,2026-06-05,2026-06-17,1.0
TKT0001108,ACC002640,Medium,Bug,Open,2026-05-11,,
TKT0001109,ACC001910,Medium,Bug,Closed,2024-08-06,2024-08-09,3.0
TKT0001110,ACC000423,Low,Bug,Closed,2024-12-11,2024-12-21,1.0
TKT0001111,ACC001103,Low,Billing,In Progress,2024-11-16,,
TKT0001112,ACC000379,High,Feature Request,Open,2025-10-10,,
TKT0001113,ACC002856,High,General Inquiry,Closed,2025-08-06,2025-08-07,3.0
TKT0001114,ACC001424,Medium,Feature Request,In Progress,2026-06-09,,
TKT0001115,ACC001499,High,General Inquiry,In Progress,2026-07-02,,
TKT0001116,ACC000239,Low,Billing,In Progress,2026-02-08,,
TKT0001117,ACC001081,High,Technical,In Progress,2025-03-04,,
TKT0001118,ACC001585,Medium,General Inquiry,In Progress,2025-08-11,,
TKT0001119,ACC001102,Low,General Inquiry,Closed,2025-06-18,2025-06-27,2.0
TKT0001120,ACC002845,Low,Billing,Resolved,2025-08-26,2025-09-25,1.0
TKT0001121,ACC000300,Critical,Bug,Closed,2025-10-29,2025-10-29,3.0
TKT0001122,ACC000685,Low,Feature Request,Open,2024-07-11,,
TKT0001123,ACC002387,Critical,Feature Request,Closed,2026-05-15,2026-05-15,3.0
TKT0001124,ACC002651,Medium,Billing,Resolved,2026-02-16,2026-02-21,5.0
TKT0001125,ACC001068,Critical,Billing,In Progress,2026-06-24,,
TKT0001126,ACC001370,Medium,Bug,In Progress,2026-10-29,,
TKT0001127,ACC001433,Medium,Feature Request,Open,2025-12-03,,
TKT0001128,ACC000876,Medium,Billing,Resolved,2025-08-20,2025-08-26,3.0
TKT0001129,ACC002778,Medium,Bug,Open,2025-06-16,,
TKT0001130,ACC002850,Medium,Bug,Resolved,2025-07-30,2025-08-05,4.0
TKT0001131,ACC002989,Medium,Bug,Open,2026-07-02,,
TKT0001132,ACC002309,High,Feature Request,In Progress,2026-08-02,,
TKT0001133,ACC002180,Medium,Feature Request,Open,2025-10-13,,
TKT0001134,ACC001760,Low,Feature Request,In Progress,2025-02-20,,
TKT0001135,ACC000680,Critical,Feature Request,Resolved,2025-09-17,2025-09-18,4.0
TKT0001136,ACC001588,High,Feature Request,Closed,2026-03-16,2026-03-17,1.0
TKT0001137,ACC000213,Critical,General Inquiry,Resolved,2025-11-20,2025-11-20,2.0
TKT0001138,ACC000339,High,Feature Request,Closed,2026-04-07,2026-04-08,2.0
TKT0001139,ACC002107,Medium,General Inquiry,Open,2026-03-14,,
TKT0001140,ACC000443,Medium,Technical,Open,2025-03-27,,
TKT0001141,ACC000134,Medium,Billing,Resolved,2024-11-24,2024-11-27,2.0
TKT0001142,ACC002334,Medium,Bug,Open,2025-01-26,,
TKT0001143,ACC002200,High,Billing,Resolved,2025-07-07,2025-07-10,1.0
TKT0001144,ACC001231,Critical,Feature Request,Closed,2025-05-10,2025-05-11,
TKT0001145,ACC001548,Low,Billing,Resolved,2025-12-31,2026-01-26,4.0
TKT0001146,ACC000008,Critical,Technical,Open,2025-11-21,,
TKT0001147,ACC000330,Critical,Feature Request,Closed,2026-01-18,2026-01-19,4.0
TKT0001148,ACC000873,Medium,General Inquiry,In Progress,2026-05-29,,
TKT0001149,ACC002087,Medium,Feature Request,In Progress,2025-06-07,,
TKT0001150,ACC000943,Low,General Inquiry,Closed,2025-08-24,2025-09-01,2.0
TKT0001151,ACC002838,Medium,Feature Request,Closed,2025-09-28,2025-10-01,1.0
TKT0001152,ACC002820,Medium,General Inquiry,Closed,2025-05-31,2025-06-05,4.0
TKT0001153,ACC002755,Medium,Bug,Resolved,2026-05-03,2026-05-06,
TKT0001154,ACC000393,Medium,Technical,Resolved,2024-09-16,2024-09-23,4.0
TKT0001155,ACC002936,Medium,General Inquiry,Open,2024-09-20,,
TKT0001156,ACC002683,High,Bug,Resolved,2024-11-22,2024-11-23,2.0
TKT0001157,ACC000202,Medium,Feature Request,In Progress,2025-06-08,,
TKT0001158,ACC002172,Low,Billing,In Progress,2026-02-24,,
TKT0001159,ACC000902,High,Bug,Resolved,2025-07-22,2025-07-24,2.0
TKT0001160,ACC000035,Medium,General Inquiry,Open,2024-12-12,,
TKT0001161,ACC002286,High,Technical,Resolved,2024-07-11,2024-07-13,5.0
TKT0001162,ACC002655,High,General Inquiry,Closed,2026-03-30,2026-04-01,2.0
TKT0001163,ACC002479,Medium,General Inquiry,Closed,2025-03-31,2025-04-06,3.0
TKT0001164,ACC000652,Medium,General Inquiry,Open,2024-08-10,,
TKT0001165,ACC002823,Medium,Feature Request,Resolved,2024-11-16,2024-11-19,4.0
TKT0001166,ACC002357,High,Bug,Resolved,2025-03-18,2025-03-19,5.0
TKT0001167,ACC002957,Medium,Billing,Resolved,2025-06-21,2025-06-24,4.0
TKT0001168,ACC002655,Critical,Bug,Open,2025-07-01,,
TKT0001169,ACC002644,Critical,Billing,Resolved,2024-10-19,2024-10-20,4.0
TKT0001170,ACC000959,Medium,General Inquiry,Open,2025-09-29,,
TKT0001171,ACC000175,Critical,Bug,Resolved,2025-11-20,2025-11-21,4.0
TKT0001172,ACC002638,Medium,Bug,Resolved,2024-11-29,2024-12-05,
TKT0001173,ACC002785,High,Technical,Closed,2025-10-27,2025-10-30,1.0
TKT0001174,ACC001675,High,Technical,Open,2025-11-28,,
TKT0001175,ACC002247,Medium,Billing,In Progress,2026-06-22,,
TKT0001176,ACC001305,Medium,General Inquiry,Open,2025-08-23,,
TKT0001177,ACC000095,Low,Billing,Closed,2026-01-27,2026-02-11,5.0
TKT0001178,ACC001486,Medium,Technical,Open,2025-09-04,,
TKT0001179,ACC001063,Medium,Feature Request,Resolved,2026-07-01,2026-07-06,4.0
TKT0001180,ACC000190,High,Technical,Open,2025-07-08,,
TKT0001181,ACC000737,High,Technical,Open,2026-05-16,,
TKT0001182,ACC001881,Low,Bug,Resolved,2025-05-12,2025-05-30,5.0
TKT0001183,ACC001682,Medium,Feature Request,Open,2024-07-22,,
TKT0001184,ACC001567,Low,Technical,In Progress,2026-05-26,,
TKT0001185,ACC001365,Critical,Billing,Resolved,2024-10-05,2024-10-05,5.0
TKT0001186,ACC002930,High,Bug,Open,2026-01-01,,
TKT0001187,ACC000041,Medium,Technical,Resolved,2026-06-22,2026-06-28,1.0
TKT0001188,ACC000222,Critical,Billing,Resolved,2025-05-18,2025-05-18,5.0
TKT0001189,ACC001518,Medium,Billing,In Progress,2024-10-10,,
TKT0001190,ACC001155,Medium,Feature Request,Resolved,2025-02-26,2025-03-01,3.0
TKT0001191,ACC000111,Critical,General Inquiry,Resolved,2024-12-18,2024-12-19,1.0
TKT0001192,ACC000209,Low,General Inquiry,Resolved,2024-07-28,2024-08-12,5.0
TKT0001193,ACC001153,Medium,Bug,In Progress,2026-04-25,,
TKT0001194,ACC001135,Low,Technical,Resolved,2026-04-08,2026-04-23,1.0
TKT0001195,ACC002986,High,Technical,Resolved,2025-05-26,2025-05-27,4.0
TKT0001196,ACC001798,Low,Feature Request,In Progress,2027-03-20,,
TKT0001197,ACC002692,Low,Feature Request,Open,2025-12-12,,
TKT0001198,ACC002890,High,Billing,Resolved,2025-05-07,2025-05-08,3.0
TKT0001199,ACC002858,Low,Technical,Open,2025-05-14,,
TKT0001200,ACC001902,Medium,General Inquiry,Open,2026-06-14,,
TKT0001201,ACC002234,Medium,Billing,In Progress,2025-10-05,,
TKT0001202,ACC001503,Medium,Feature Request,Resolved,2025-04-28,2025-05-03,4.0
TKT0001203,ACC001909,Medium,Bug,Resolved,2025-03-05,2025-03-10,5.0
TKT0001204,ACC000287,Medium,Technical,Closed,2024-11-13,2024-11-20,5.0
TKT0001205,ACC002910,Low,Feature Request,Resolved,2024-08-26,2024-09-14,3.0
TKT0001206,ACC000912,Medium,General Inquiry,Open,2025-04-06,,
TKT0001207,ACC002579,High,Technical,Resolved,2025-09-18,2025-09-20,4.0
TKT0001208,ACC000134,Low,Technical,Closed,2025-04-06,2025-05-02,4.0
TKT0001209,ACC001906,Low,Feature Request,Resolved,2025-10-20,2025-11-10,
TKT0001210,ACC000966,Medium,Bug,Resolved,2024-08-07,2024-08-13,5.0
TKT0001211,ACC002551,Low,Bug,Resolved,2024-09-20,2024-10-13,3.0
TKT0001212,ACC001917,Critical,Billing,In Progress,2024-12-17,,
TKT0001213,ACC002121,Medium,Technical,Closed,2025-06-24,2025-06-29,1.0
TKT0001214,ACC002870,High,Technical,Closed,2025-09-20,2025-09-22,2.0
TKT0001215,ACC000860,Medium,Feature Request,In Progress,2024-08-30,,
TKT0001216,ACC000502,High,Billing,In Progress,2026-02-11,,
TKT0001217,ACC000513,Medium,General Inquiry,Closed,2025-12-09,2025-12-16,2.0
TKT0001218,ACC001454,Critical,Billing,Closed,2024-08-05,2024-08-06,4.0
TKT0001219,ACC002929,Low,General Inquiry,In Progress,2025-08-08,,
TKT0001220,ACC001782,High,Technical,In Progress,2025-11-29,,
TKT0001221,ACC001044,Medium,General Inquiry,Resolved,2025-10-08,2025-10-15,4.0
TKT0001222,ACC001595,Critical,Billing,In Progress,2024-07-30,,
TKT0001223,ACC000455,Medium,General Inquiry,In Progress,2026-05-25,,
TKT0001224,ACC000753,Critical,Feature Request,Open,2026-06-17,,
TKT0001225,ACC001467,High,General Inquiry,Resolved,2026-04-17,2026-04-19,4.0
TKT0001226,ACC001170,Critical,Technical,Open,2025-01-25,,
TKT0001227,ACC001884,Low,Billing,In Progress,2026-05-11,,
TKT0001228,ACC000038,Medium,Technical,Resolved,2027-02-25,2026-05-05,3.0
TKT0001229,ACC000665,High,Billing,Closed,2025-07-29,2025-07-31,4.0
TKT0001230,ACC000158,Low,Feature Request,In Progress,2026-03-29,,
TKT0001231,ACC000988,Low,Bug,Resolved,2025-12-23,2026-01-16,3.0
TKT0001232,ACC002757,Critical,Billing,In Progress,2025-04-08,,
TKT0001233,ACC000930,Low,Feature Request,Closed,2025-01-15,2025-01-26,4.0
TKT0001234,ACC002429,Low,Technical,Resolved,2025-07-18,2025-07-28,2.0
TKT0001235,ACC001640,High,Feature Request,In Progress,2024-09-30,,
TKT0001236,ACC001923,High,Bug,In Progress,2025-02-12,,
TKT0001237,ACC001889,Medium,Feature Request,Closed,2025-08-18,2025-08-23,1.0
TKT0001238,ACC000755,Critical,Feature Request,Resolved,2025-02-09,2025-02-10,1.0
TKT0001239,ACC000764,Medium,Technical,Resolved,2026-01-18,2026-01-22,4.0
TKT0001240,ACC000480,High,Technical,In Progress,2024-10-16,,
TKT0001241,ACC002431,Low,Feature Request,Closed,2025-04-28,2025-05-24,3.0
TKT0001242,ACC002289,Low,Technical,Resolved,2025-06-12,2025-07-10,
TKT0001243,ACC001082,High,Bug,Open,2025-12-07,,
TKT0001244,ACC002531,Low,Billing,Resolved,2026-04-08,2026-04-29,
TKT0001245,ACC000391,Medium,Bug,Resolved,2024-12-02,2024-12-07,2.0
TKT0001246,ACC001991,Medium,Feature Request,Open,2025-08-10,,
TKT0001247,ACC001100,Low,General Inquiry,Resolved,2025-07-11,2025-07-18,3.0
TKT0001248,ACC002592,High,Technical,Resolved,2024-10-28,2024-10-30,3.0
TKT0001249,ACC000990,High,Bug,Open,2025-08-21,,
TKT0001250,ACC001940,High,Billing,Resolved,2026-06-24,2026-06-25,3.0
TKT0001251,ACC002645,Medium,Bug,In Progress,2026-05-31,,
TKT0001252,ACC001133,Medium,Bug,Resolved,2025-09-02,2025-09-08,5.0
TKT0001253,ACC002088,Medium,Technical,Open,2025-03-04,,
TKT0001254,ACC000866,Medium,Bug,In Progress,2025-10-06,,
TKT0001255,ACC002175,High,General Inquiry,Open,2025-01-07,,
TKT0001256,ACC001865,High,Bug,Open,2025-07-13,,
TKT0001257,ACC002211,Critical,Billing,Resolved,2024-10-15,2024-10-16,3.0
TKT0001258,ACC000894,Critical,Feature Request,Closed,2024-11-30,2024-12-01,2.0
TKT0001259,ACC000401,High,Bug,Open,2026-06-28,,
TKT0001260,ACC000201,High,Bug,Resolved,2026-03-24,2026-03-27,5.0
TKT0001261,ACC002564,Low,Feature Request,Resolved,2025-02-28,2025-03-24,4.0
TKT0001262,ACC002873,Critical,Feature Request,Resolved,2025-08-06,2025-08-07,4.0
TKT0001263,ACC001215,Medium,Billing,Resolved,2026-12-20,2026-04-14,5.0
TKT0001264,ACC000496,Medium,Bug,Resolved,2025-04-02,2025-04-09,5.0
TKT0001265,ACC000934,Medium,General Inquiry,Open,2025-05-23,,
TKT0001266,ACC001180,Low,Billing,In Progress,2025-10-18,,
TKT0001267,ACC002267,Low,General Inquiry,In Progress,2025-09-27,,
TKT0001268,ACC002568,Medium,General Inquiry,Closed,2025-10-31,2025-11-07,3.0
TKT0001269,ACC002030,High,General Inquiry,In Progress,2025-12-15,,
TKT0001270,ACC001719,Medium,Feature Request,Resolved,2025-02-02,2025-02-05,2.0
TKT0001271,ACC002673,Medium,Bug,Closed,2025-04-05,2025-04-08,4.0
TKT0001272,ACC002846,High,Feature Request,Resolved,2024-10-06,2024-10-07,3.0
TKT0001273,ACC002575,High,Technical,Resolved,2025-10-10,2025-10-12,5.0
TKT0001274,ACC001210,Medium,Bug,Resolved,2025-04-15,2025-04-22,5.0
TKT0001275,ACC001391,Low,General Inquiry,In Progress,2024-12-31,,
TKT0001276,ACC001434,High,Billing,Resolved,2026-07-20,2025-10-26,3.0
TKT0001277,ACC001999,Low,Technical,Resolved,2027-03-28,2025-08-04,2.0
TKT0001278,ACC000426,Low,General Inquiry,Resolved,2024-08-06,2024-08-14,4.0
TKT0001279,ACC002155,Medium,Feature Request,Closed,2024-11-16,2024-11-19,2.0
TKT0001280,ACC002398,High,Billing,Resolved,2026-09-20,2025-01-11,3.0
TKT0001281,ACC002515,Medium,Technical,Resolved,2025-06-08,2025-06-15,5.0
TKT0001282,ACC002948,Critical,General Inquiry,Closed,2025-02-07,2025-02-08,5.0
TKT0001283,ACC001680,Medium,General Inquiry,Resolved,2026-03-16,2026-03-20,1.0
TKT0001284,ACC002524,Low,Bug,Resolved,2024-08-30,2024-09-20,3.0
TKT0001285,ACC000340,Low,Feature Request,Closed,2024-09-21,2024-10-14,1.0
TKT0001286,ACC000885,Medium,Technical,Closed,2024-10-11,2024-10-17,3.0
TKT0001287,ACC001145,Medium,Technical,Closed,2025-02-15,2025-02-18,1.0
TKT0001288,ACC001815,Medium,Feature Request,Closed,2024-07-26,2024-08-02,3.0
TKT0001289,ACC002545,Medium,Feature Request,In Progress,2025-01-03,,
TKT0001290,ACC002663,High,Bug,Closed,2025-06-14,2025-06-17,1.0
TKT0001291,ACC000213,Low,General Inquiry,Open,2025-08-13,,
TKT0001292,ACC002272,Low,Technical,Resolved,2026-05-24,2026-06-13,2.0
TKT0001293,ACC000106,Medium,Billing,In Progress,2026-01-08,,
TKT0001294,ACC000607,Medium,Feature Request,In Progress,2025-03-04,,
TKT0001295,ACC001356,High,Billing,Resolved,2024-12-13,2024-12-14,1.0
TKT0001296,ACC001421,Low,Billing,Open,2026-01-28,,
TKT0001297,ACC001782,Medium,Bug,Resolved,2025-07-29,2025-08-01,5.0
TKT0001298,ACC000764,Low,Feature Request,Closed,2024-10-25,2024-11-11,4.0
TKT0001299,ACC001991,Medium,Technical,Resolved,2025-05-06,2025-05-11,1.0
TKT0001300,ACC002412,Medium,Feature Request,Closed,2025-05-31,2025-06-03,1.0
TKT0001301,ACC001350,Medium,Technical,Closed,2024-10-12,2024-10-17,1.0
TKT0001302,ACC002148,Medium,General Inquiry,In Progress,2024-10-07,,
TKT0001303,ACC000734,High,Bug,Resolved,2026-05-02,2026-05-05,5.0
TKT0001304,ACC002794,Medium,Feature Request,Open,2025-09-26,,
TKT0001305,ACC002805,Medium,Feature Request,Closed,2024-09-21,2024-09-28,1.0
TKT0001306,ACC000520,High,Feature Request,Resolved,2025-03-26,2025-03-27,
TKT0001307,ACC000854,Medium,Billing,In Progress,2025-08-24,,
TKT0001308,ACC002774,Low,Billing,Resolved,2025-04-15,2025-05-02,
TKT0001309,ACC000090,Medium,Bug,Resolved,2026-07-03,2026-07-06,1.0
TKT0001310,ACC001490,Medium,Bug,Resolved,2025-10-03,2025-10-06,
TKT0001311,ACC002214,Medium,Bug,Open,2025-04-08,,
TKT0001312,ACC001881,Low,General Inquiry,Resolved,2025-08-06,2025-08-15,3.0
TKT0001313,ACC002519,Low,Bug,In Progress,2026-06-25,,
TKT0001314,ACC002432,High,Feature Request,Open,2025-07-02,,
TKT0001315,ACC000151,Medium,General Inquiry,Resolved,2026-11-10,2026-04-19,5.0
TKT0001316,ACC002255,Medium,Billing,Open,2024-09-23,,
TKT0001317,ACC000410,High,Bug,Resolved,2024-10-08,2024-10-11,2.0
TKT0001318,ACC001537,Medium,Feature Request,In Progress,2025-07-07,,
TKT0001319,ACC000179,Low,Bug,Closed,2025-08-16,2025-09-15,4.0
TKT0001320,ACC001149,High,Billing,Closed,2025-05-13,2025-05-15,3.0
TKT0001321,ACC002957,Low,General Inquiry,Open,2026-09-26,,
TKT0001322,ACC000897,Low,Feature Request,In Progress,2025-04-05,,
TKT0001323,ACC002207,Medium,Technical,Resolved,2025-06-16,2025-06-23,4.0
TKT0001324,ACC001780,High,General Inquiry,Closed,2026-02-19,2026-02-21,4.0
TKT0001325,ACC000431,Low,Feature Request,In Progress,2025-05-02,,
TKT0001326,ACC000685,Medium,Technical,Open,2026-02-06,,
TKT0001327,ACC002924,Medium,Technical,Resolved,2026-03-25,2026-03-31,3.0
TKT0001328,ACC002488,Medium,Feature Request,Open,2025-10-27,,
TKT0001329,ACC000897,Medium,Bug,Open,2024-07-21,,
TKT0001330,ACC002821,Low,Technical,Closed,2026-06-29,2026-07-06,5.0
TKT0001331,ACC000804,Low,Feature Request,Closed,2025-07-01,2025-07-27,5.0
TKT0001332,ACC002619,High,General Inquiry,Resolved,2024-11-26,2024-11-29,5.0
TKT0001333,ACC002856,Low,General Inquiry,Resolved,2026-06-07,2026-07-06,4.0
TKT0001334,ACC000810,Medium,Billing,In Progress,2024-09-21,,
TKT0001335,ACC001095,High,Feature Request,Resolved,2026-04-06,2026-04-09,3.0
TKT0001336,ACC001441,High,Bug,In Progress,2025-01-08,,
TKT0001337,ACC000809,Critical,Feature Request,Resolved,2024-09-29,2024-09-30,
TKT0001338,ACC001906,Low,General Inquiry,Open,2026-02-19,,
TKT0001339,ACC002054,Low,General Inquiry,Open,2026-02-17,,
TKT0001340,ACC001631,High,Feature Request,Resolved,2025-10-04,2025-10-07,1.0
TKT0001341,ACC002943,High,Technical,In Progress,2025-06-05,,
TKT0001342,ACC000953,Low,Bug,In Progress,2025-01-01,,
TKT0001343,ACC002472,Medium,Bug,Open,2026-06-20,,
TKT0001344,ACC002760,High,Technical,Open,2025-04-09,,
TKT0001345,ACC000213,Low,General Inquiry,Closed,2026-06-06,2026-06-15,2.0
TKT0001346,ACC001561,Low,Billing,In Progress,2026-03-06,,
TKT0001347,ACC000205,High,Bug,Open,2025-05-12,,
TKT0001348,ACC002633,Medium,General Inquiry,Open,2025-10-20,,
TKT0001349,ACC000007,Low,Feature Request,In Progress,2026-05-28,,
TKT0001350,ACC000590,Low,Feature Request,Resolved,2024-10-03,2024-10-20,3.0
TKT0001351,ACC002083,Low,Feature Request,Resolved,2024-11-24,2024-12-23,1.0
TKT0001352,ACC000981,Low,Bug,Open,2026-06-05,,
TKT0001353,ACC001051,Medium,Feature Request,Open,2026-05-16,,
TKT0001354,ACC001295,Low,General Inquiry,Resolved,2025-12-25,2026-01-19,4.0
TKT0001355,ACC001131,Low,Technical,In Progress,2025-01-13,,
TKT0001356,ACC000382,Medium,Technical,Resolved,2026-01-04,2026-01-07,
TKT0001357,ACC000282,Low,Feature Request,Resolved,2025-03-28,2025-04-15,1.0
TKT0001358,ACC001988,Medium,Feature Request,Open,2025-12-19,,
TKT0001359,ACC002853,Low,Bug,In Progress,2026-06-23,,
TKT0001360,ACC000250,Low,Feature Request,Open,2025-05-22,,
TKT0001361,ACC000376,Critical,General Inquiry,Closed,2025-11-25,2025-11-26,
TKT0001362,ACC002521,Medium,Bug,Resolved,2024-08-21,2024-08-28,5.0
TKT0001363,ACC000221,Critical,General Inquiry,Open,2025-03-12,,
TKT0001364,ACC000802,Low,Feature Request,Resolved,2025-04-29,2025-05-13,
TKT0001365,ACC002022,High,Bug,Resolved,2026-05-06,2026-05-07,2.0
