usage_id,account_id,login_count,active_users,api_calls,storage_used_gb,feature_usage_score,last_login
USG00014397,ACC002006,1434,78,115651,366.0,75.1,2026-07-02
USG00014398,ACC000360,3132,426,255695,423.0,58.1,2026-04-16
USG00014399,ACC002979,16928,1706,2999708,473.0,81.1,2026-11-08
USG00014400,ACC000430,5040,344,1956002,,92.2,2026-06-08
USG00014401,ACC001185,691,49,15087,76.0,46.0,2026-06-23
USG00014402,ACC000160,904,175,156789,428.0,67.4,2026-04-19
USG00014403,ACC001385,178,8,1671,18.59,22.4,2026-05-16
USG00014404,ACC002245,112,8,4747,5.62,35.8,2026-06-08
USG00014405,ACC001506,4877,3344,3615468,2664.0,74.3,2026-05-29
USG00014406,ACC002535,514,33,8526,5.0,52.2,2026-07-05
USG00014407,ACC002950,998,29,21786,65.0,62.2,2026-06-25
USG00014408,ACC002672,3233,378,228746,230.0,56.9,2026-04-08
USG00014409,ACC002050,1878,404,241654,99.0,59.6,2026-04-13
USG00014410,ACC000518,233,66,47524,18.0,58.6,2026-07-03
USG00014411,ACC002431,1343,476,150166,83.0,66.0,2026-04-11
USG00014412,ACC002341,129,54,36379,43.0,59.6,2026-06-12
USG00014413,ACC002165,603,98,27080,40.0,38.7,2026-04-23
USG00014414,ACC001656,365,68,26070,30.0,49.2,2026-05-12
USG00014415,ACC002439,50,2,1616,16.08,23.7,2026-06-05
USG00014416,ACC001263,651,86,15999,,39.8,2026-07-06
USG00014417,ACC001398,188,31,30310,16.0,35.4,2026-06-19
USG00014418,ACC002404,3061,247,431259,130.0,72.8,2026-05-30
USG00014419,ACC001079,290,29,20680,36.0,30.4,2026-04-19
USG00014420,ACC001826,179,8,3956,1.06,37.1,2026-06-09
USG00014421,ACC000771,67,5,823,19.97,39.6,2026-06-23
USG00014422,ACC000565,514,69,28626,85.0,35.0,2026-04-13
USG00014423,ACC002278,2588,301,452477,270.0,74.9,2026-05-27
USG00014424,ACC002264,5893,1656,4397716,,99.2,2026-05-26
USG00014425,ACC000457,127,13,1210,11.12,45.3,2026-05-14
USG00014426,ACC001678,698,73,25987,84.0,62.8,2026-06-05
USG00014427,ACC001006,516,36,7683,86.0,35.5,2026-06-30
USG00014428,ACC000486,891,28,14465,12.0,53.8,2026-07-03
USG00014429,ACC002838,2289,300,489699,484.0,57.0,2026-04-28
USG00014430,ACC002521,56,6,819,14.68,13.9,2026-04-09
USG00014431,ACC000431,3996,2949,1776990,3814.0,88.9,2026-05-16
USG00014432,ACC001394,3060,299,65260,194.0,72.5,2026-04-21
USG00014433,ACC001643,136,64,38004,92.0,49.9,2026-05-17
USG00014434,ACC001198,3224,936,2136608,1620.0,92.3,2026-07-05
USG00014435,ACC001418,343,98,11531,47.0,60.0,2026-06-16
USG00014436,ACC001523,4871,457,282763,291.0,73.8,2026-06-22
USG00014437,ACC000364,121,2,249,5.1,37.2,2026-04-14
USG00014438,ACC001526,150,11,1461,,12.3,2026-05-17
USG00014439,ACC001722,896,12,43175,15.0,46.0,2026-05-17
USG00014440,ACC000097,164,3,105,0.51,33.9,2026-06-08
USG00014441,ACC002053,820,27,32087,84.0,61.5,2026-05-26
USG00014442,ACC002250,481,19,23520,77.0,48.8,2026-05-12
USG00014443,ACC002632,2513,424,109456,419.0,60.1,2026-04-29
USG00014444,ACC002547,862,10,25754,36.0,61.9,2026-06-16
USG00014445,ACC000861,892,93,22171,19.0,64.8,2026-04-18
USG00014446,ACC000346,92,12,989,9.65,48.8,2026-06-29
USG00014447,ACC000871,629,92,14796,21.0,54.1,2026-10-14
USG00014448,ACC001386,3476,333,249947,417.0,55.2,2026-06-25
USG00014449,ACC000707,2663,327,138650,420.0,62.3,2026-05-10
USG00014450,ACC000759,17156,4919,2122552,2158.0,68.9,2026-06-01
USG00014451,ACC000840,4405,343,269166,316.0,68.8,2026-07-01
USG00014452,ACC000384,2984,305,373995,165.0,77.9,2026-06-14
USG00014453,ACC000464,386,13,9999,72.0,41.2,2026-05-04
USG00014454,ACC000480,2068,390,201356,,56.9,2026-04-19
USG00014455,ACC000198,195,11,3034,12.71,25.6,2026-04-21
USG00014456,ACC001606,504,76,36022,10.0,46.5,2026-04-28
USG00014457,ACC001526,45,11,2100,6.13,11.5,2026-06-16
USG00014458,ACC002074,159,12,3552,16.26,16.9,2026-05-30
USG00014459,ACC002542,651,37,48248,24.0,39.0,2026-06-17
USG00014460,ACC002621,13661,4986,4690636,1807.0,69.0,2026-07-02
USG00014461,ACC001104,4820,395,172774,399.0,69.3,2026-04-27
USG00014462,ACC000729,608,72,10830,93.0,63.0,2026-04-09
USG00014463,ACC001970,956,222,290261,373.0,69.1,2026-09-16
USG00014464,ACC001081,17535,4391,2223308,2138.0,66.0,2026-05-07
USG00014465,ACC002707,577,84,42932,5.0,43.5,2026-06-28
USG00014466,ACC002601,500,79,8483,90.0,53.4,2026-05-26
USG00014467,ACC001840,12989,4349,2825908,1536.0,93.8,2026-04-28
USG00014468,ACC002402,276,71,10539,,31.3,2026-05-10
USG00014469,ACC002610,757,61,24402,27.0,52.9,2026-05-25
USG00014470,ACC001365,678,55,49199,,58.9,2026-04-15
USG00014471,ACC001051,3256,352,117286,442.0,50.3,2026-04-17
USG00014472,ACC002171,640,50,20009,53.0,53.7,2026-05-04
USG00014473,ACC002538,8601,1276,1656024,1752.0,72.2,2026-04-11
USG00014474,ACC001824,15503,1509,1943021,4556.0,69.2,2026-11-04
USG00014475,ACC000388,1093,289,224139,448.0,76.9,2026-05-24
USG00014476,ACC000075,306,71,42380,77.0,59.0,2026-06-02
USG00014477,ACC001430,4678,445,292460,492.0,62.5,2026-06-05
USG00014478,ACC000223,252,10,27275,66.0,46.9,2026-07-01
USG00014479,ACC002521,103,5,3358,14.95,38.3,2026-05-18
USG00014480,ACC000617,974,63,14463,97.0,43.7,2026-04-22
USG00014481,ACC002668,952,81,30859,69.0,50.9,2026-06-08
USG00014482,ACC001273,3209,4607,4931695,3358.0,89.9,2026-05-02
USG00014483,ACC001441,467,37,37356,22.0,40.6,2026-06-22
USG00014484,ACC000971,16624,3943,2752022,3496.0,95.5,2026-06-11
USG00014485,ACC002682,57,7,4175,8.61,14.8,2026-06-21
USG00014486,ACC002869,3131,722,1956969,936.0,76.8,2026-06-10
USG00014487,ACC001306,924,180,164627,124.0,55.1,2026-06-01
USG00014488,ACC002014,2986,436,144597,262.0,76.3,2027-03-17
USG00014489,ACC000516,17146,3966,967741,4487.0,68.0,2026-04-14
USG00014490,ACC002552,1398,440,472172,119.0,73.7,2026-04-27
USG00014491,ACC000386,2343,113,463421,200.0,72.2,2026-06-16
USG00014492,ACC001694,140,14,3585,16.65,26.2,2026-06-22
USG00014493,ACC001432,573,65,10191,99.0,61.8,2026-09-01
USG00014494,ACC000097,34,10,4565,3.88,25.8,2026-04-14
USG00014495,ACC001415,11273,4787,4654747,2068.0,81.1,2026-06-13
USG00014496,ACC002379,145,20,-1032,15.26,32.1,2026-06-28
USG00014497,ACC001500,6502,2657,-3608022,1328.0,76.3,2026-04-26
USG00014498,ACC002876,3169,453,252512,141.0,59.0,2026-06-10
USG00014499,ACC000246,872,76,12357,81.0,40.8,2026-04-29
USG00014500,ACC001814,151,16,3063,12.08,37.6,2026-05-22
USG00014501,ACC000412,135,10,32358,47.0,30.2,2026-04-18
USG00014502,ACC001433,378,95,-38895,97.0,36.5,2026-04-15
USG00014503,ACC001450,471,25,18126,36.0,32.5,2026-06-18
USG00014504,ACC002555,141,7,-2305,11.72,49.6,2026-04-26
USG00014505,ACC001377,1202,95,333550,321.0,78.1,2026-06-04
USG00014506,ACC001139,6975,4232,4247929,3573.0,78.5,2026-05-11
USG00014507,ACC002620,824,94,7699,28.0,44.6,2026-06-20
USG00014508,ACC000516,19871,4660,1074142,2897.0,95.3,2026-05-17
USG00014509,ACC000632,148,16,3487,5.24,17.8,2026-05-11
USG00014510,ACC000970,18013,1966,4640109,1293.0,75.4,2026-06-14
USG00014511,ACC001448,99,18,4700,11.45,22.7,2026-05-28
USG00014512,ACC000110,995,54,2301,88.0,58.7,2026-06-29
USG00014513,ACC002647,844,42,42231,53.0,58.2,2026-07-04
USG00014514,ACC001086,72,17,3983,7.56,14.2,2026-05-20
USG00014515,ACC001471,1098,466,400902,225.0,50.2,2026-04-24
USG00014516,ACC002798,938,55,6619,51.0,33.6,2026-04-26
USG00014517,ACC000172,169,3,4904,4.45,34.1,2026-04-14
USG00014518,ACC002642,118,11,1167,16.13,14.9,2026-05-16
USG00014519,ACC002444,3873,342,370968,351.0,69.1,2026-05-23
USG00014520,ACC002718,4445,56,474992,289.0,57.2,2026-04-23
USG00014521,ACC002280,43,7,4411,4.12,37.5,2026-05-20
USG00014522,ACC002652,7719,1927,2877462,700.0,69.5,2026-04-22
USG00014523,ACC000292,1965,414,391010,126.0,67.0,2026-04-26
USG00014524,ACC002167,4723,226,82019,401.0,58.3,2026-05-21
USG00014525,ACC000019,63,5,179,6.21,12.1,2026-04-16
USG00014526,ACC000857,182,4,3998,4.38,35.7,2026-06-28
USG00014527,ACC000070,6196,2887,1156941,2274.0,70.4,2026-07-05
USG00014528,ACC001637,134,1,1652,16.22,17.7,2026-05-28
USG00014529,ACC001014,4280,93,59168,148.0,64.9,2026-05-24
USG00014530,ACC000604,4323,253,499824,482.0,59.0,2026-06-14
USG00014531,ACC001723,4504,474,12234,254.0,73.3,2026-07-04
USG00014532,ACC000364,12,3,4096,9.93,29.5,2026-05-24
USG00014533,ACC001323,2224,363,357050,437.0,67.4,2026-05-02
USG00014534,ACC002941,3077,4103,892969,3954.0,65.2,2026-05-24
USG00014535,ACC001679,2682,1608,1377857,2963.0,94.2,2026-05-13
USG00014536,ACC002373,4908,279,322336,301.0,51.9,2026-05-14
USG00014537,ACC002315,6365,520,3005368,3082.0,81.6,2026-06-27
USG00014538,ACC000892,839,116,257896,252.0,66.6,2026-04-13
USG00014539,ACC000392,130,47,3001,38.0,38.0,2026-06-18
USG00014540,ACC000097,102,14,2175,16.6,11.8,2026-05-02
USG00014541,ACC000676,3449,447,43806,487.0,67.3,2026-06-05
USG00014542,ACC001167,49,9,4032,0.71,43.2,2026-05-10
USG00014543,ACC001435,44,11,3373,14.97,26.9,2026-06-02
USG00014544,ACC000316,2485,414,246761,58.0,73.4,2026-05-19
USG00014545,ACC002582,503,91,42984,78.0,55.8,2026-05-10
USG00014546,ACC002643,1807,148,333779,221.0,69.9,2026-06-02
USG00014547,ACC000546,201,49,2940,61.0,50.5,2026-05-25
USG00014548,ACC000092,1493,389,129848,185.0,64.8,2026-04-12
USG00014549,ACC001830,17045,2360,1283052,2148.0,86.3,2026-04-17
USG00014550,ACC001669,106,10,4391,72.0,59.1,2026-06-14
USG00014551,ACC001050,418,100,9535,19.0,52.3,2026-05-05
USG00014552,ACC002402,235,58,2929,60.0,30.7,2026-04-16
USG00014553,ACC001661,2198,441,260295,340.0,57.4,2026-06-20
USG00014554,ACC000004,68,14,1007,2.98,28.2,2026-05-20
USG00014555,ACC002443,542,89,12976,89.0,58.7,2026-06-10
USG00014556,ACC002988,1781,494,105480,298.0,69.2,2026-05-01
USG00014557,ACC001799,474,85,29378,83.0,35.0,2026-06-11
USG00014558,ACC002861,3221,429,225630,450.0,61.6,2026-07-03
USG00014559,ACC001900,11452,2916,3277716,3456.0,94.2,2026-05-19
USG00014560,ACC002268,2559,155,187089,80.0,72.2,2026-05-31
USG00014561,ACC001930,197,14,3498,11.99,47.1,2026-05-30
USG00014562,ACC000370,3186,387,352357,,79.6,2026-05-30
USG00014563,ACC001105,14,7,4598,4.58,21.3,2026-05-14
USG00014564,ACC000189,940,24,2264,55.0,62.2,2026-05-16
USG00014565,ACC001941,2333,430,374875,302.0,76.9,2026-05-01
USG00014566,ACC000905,3500,251,258843,411.0,59.8,2026-06-25
USG00014567,ACC002097,4991,93,313954,446.0,59.3,2026-05-10
USG00014568,ACC000844,920,44,25390,25.0,62.7,2026-07-06
USG00014569,ACC000713,154,14,4336,10.13,38.5,2026-05-28
USG00014570,ACC001546,15765,2518,-3128072,4797.0,91.2,2026-04-28
USG00014571,ACC002761,1401,146,200446,260.0,77.2,2026-04-07
USG00014572,ACC000818,487,38,42308,13.0,44.0,2026-06-03
USG00014573,ACC002306,387,82,48807,39.0,59.6,2026-06-05
USG00014574,ACC000048,67,3,3059,16.8,33.3,2026-04-29
USG00014575,ACC000122,51,6,4686,7.04,43.6,2026-05-03
USG00014576,ACC002786,69,12,3565,6.84,38.6,2026-05-29
USG00014577,ACC000928,4509,73,441552,291.0,71.9,2026-04-12
USG00014578,ACC000721,884,46,21146,52.0,43.1,2026-07-02
USG00014579,ACC001321,2930,60,452110,314.0,54.2,2026-06-13
USG00014580,ACC002683,8091,2985,3720637,1985.0,71.1,2026-06-26
USG00014581,ACC002746,149,42,32199,73.0,40.3,2026-05-25
USG00014582,ACC000390,337,65,39108,35.0,59.8,2026-04-09
USG00014583,ACC002671,2449,434,142628,226.0,61.2,2026-06-18
USG00014584,ACC001447,32,7,2707,16.75,35.6,2026-04-13
USG00014585,ACC002782,18106,498,3260287,1263.0,65.9,2026-04-18
USG00014586,ACC000710,3759,210,87805,432.0,55.3,2026-05-25
USG00014587,ACC001563,693,48,27855,84.0,56.7,2026-07-06
USG00014588,ACC000312,190,5,878,19.56,30.2,2026-04-16
USG00014589,ACC000312,81,13,2578,6.59,10.1,2026-06-04
USG00014590,ACC001987,2899,486,209799,288.0,80.0,2026-07-22
USG00014591,ACC000120,491,90,29263,92.0,52.4,2026-06-11
USG00014592,ACC002746,656,25,-38336,88.0,42.9,2026-06-12
USG00014593,ACC002171,890,39,47113,63.0,41.3,2026-04-08
USG00014594,ACC002699,383,97,6972,9.0,63.1,2026-05-01
USG00014595,ACC002660,3176,461,220875,495.0,79.7,2026-05-04
USG00014596,ACC000355,122,45,5908,22.0,59.8,2026-06-16
USG00014597,ACC002869,11354,2857,3439281,4139.0,80.4,2026-06-16
USG00014598,ACC002332,77,14,306,,20.8,2026-07-01
USG00014599,ACC002960,1018,217,54854,,65.1,2026-04-26
USG00014600,ACC002218,3768,457,488087,167.0,71.9,2026-06-30
USG00014601,ACC000140,3543,104,108524,433.0,79.2,2026-04-19
USG00014602,ACC001416,10312,4348,2027085,,74.4,2026-04-30
USG00014603,ACC001345,2716,4093,4254667,2752.0,95.5,2026-06-11
USG00014604,ACC001719,167,84,15956,52.0,37.8,2026-04-15
USG00014605,ACC002213,130,14,-4621,11.75,33.8,2026-06-01
USG00014606,ACC002624,592,83,39157,71.0,32.8,2026-06-12
USG00014607,ACC000560,846,53,4014,84.0,39.9,2026-05-02
USG00014608,ACC002919,180,14,2806,5.88,26.7,2026-04-08
USG00014609,ACC000063,4941,2817,243943,264.0,71.5,2026-06-02
USG00014610,ACC000458,360,72,37139,86.0,40.9,2026-06-09
USG00014611,ACC001488,511,67,16765,79.0,43.0,2026-04-12
USG00014612,ACC000046,120,12,2183,3.23,12.5,2026-04-13
USG00014613,ACC001380,4694,374,159806,336.0,55.6,2026-04-27
USG00014614,ACC002916,1835,185,181879,231.0,74.7,2026-04-09
USG00014615,ACC002844,16926,784,1245556,1607.0,69.4,2026-04-16
USG00014616,ACC001806,52,19,2729,17.44,30.5,2026-04-19
USG00014617,ACC000582,6586,3435,2776486,4733.0,91.4,2026-05-27
USG00014618,ACC002810,157,20,4039,6.31,40.9,2027-05-19
USG00014619,ACC000625,170,4,1677,5.41,10.9,2026-06-20
USG00014620,ACC001865,2001,437,286716,233.0,60.8,2026-05-23
USG00014621,ACC002478,2171,3120,1247727,246.0,91.6,2026-05-23
USG00014622,ACC002457,3506,443,102045,,61.7,2026-05-23
USG00014623,ACC000620,562,44,2356,50.0,32.2,2026-06-12
USG00014624,ACC002907,729,82,7358,48.0,34.0,2026-06-20
USG00014625,ACC001237,2246,1068,463704,4112.0,78.4,2026-04-11
USG00014626,ACC000201,45,9,2982,8.15,26.9,2026-05-19
USG00014627,ACC002678,4744,374,159017,77.0,76.2,2026-06-28
USG00014628,ACC000355,770,42,33258,30.0,40.2,2026-06-22
USG00014629,ACC002396,4255,93,41024,230.0,61.9,2026-04-11
USG00014630,ACC002039,600,32,13984,35.0,63.3,2026-05-12
USG00014631,ACC001493,686,11,16012,43.0,48.7,2026-05-13
USG00014632,ACC000432,992,97,13808,57.0,46.4,2026-05-31
USG00014633,ACC001493,868,60,-21072,11.0,41.7,2026-04-17
USG00014634,ACC002817,1121,464,251410,407.0,60.4,2026-06-26
USG00014635,ACC002920,68,4,-1794,10.41,35.3,2026-05-18
USG00014636,ACC001499,1989,187,342653,384.0,52.5,2026-04-08
USG00014637,ACC001124,131,11,321,13.36,39.9,2026-04-25
USG00014638,ACC000575,316,84,30054,8.0,59.6,2026-05-16
USG00014639,ACC000348,970,295,351734,292.0,71.0,2026-05-19
USG00014640,ACC000657,170,6,757,5.88,44.7,2026-05-01
USG00014641,ACC002449,11,12,3149,8.0,45.7,2026-06-22
USG00014642,ACC002045,18503,4808,502423,3286.0,89.9,2026-06-01
USG00014643,ACC000180,2515,417,196763,253.0,69.9,2026-05-11
USG00014644,ACC001849,1021,275,476327,311.0,60.9,2026-05-23
USG00014645,ACC000199,273,91,22547,26.0,31.6,2026-09-07
USG00014646,ACC002732,519,332,309851,291.0,77.2,2026-07-04
USG00014647,ACC002317,2030,471,151088,309.0,59.6,2026-07-03
USG00014648,ACC002951,133,18,-4583,0.55,27.8,2026-05-06
USG00014649,ACC000077,55,3,228,10.59,10.1,2026-05-18
USG00014650,ACC002375,16843,4479,1272181,1779.0,92.3,2026-05-14
USG00014651,ACC002640,18160,3619,4572560,845.0,73.2,2026-04-12
USG00014652,ACC000276,607,88,33827,27.0,46.1,2026-05-11
USG00014653,ACC001225,118,25,42919,85.0,52.6,2026-06-23
USG00014654,ACC000307,624,159,16154,423.0,73.8,2026-05-23
USG00014655,ACC002932,126,71,20743,90.0,35.2,2026-06-18
USG00014656,ACC002646,156,3,-2537,3.63,20.5,2026-06-21
USG00014657,ACC002385,671,72,35466,78.0,48.4,2026-05-12
USG00014658,ACC001767,4052,459,492339,163.0,56.0,2026-04-18
USG00014659,ACC000735,251,75,12292,32.0,52.4,2026-06-07
USG00014660,ACC000946,2274,181,490333,217.0,59.9,2026-04-11
USG00014661,ACC001437,127,14,343,7.45,47.7,2026-05-14
USG00014662,ACC001610,797,11,6698,39.0,55.8,2026-06-27
USG00014663,ACC000639,582,85,37429,8.0,62.6,2026-05-20
USG00014664,ACC001152,2000,3509,2183198,4132.0,83.2,2026-04-08
USG00014665,ACC001676,582,74,29803,7.0,38.8,2026-05-29
USG00014666,ACC000168,181,12,-4626,19.21,25.3,2026-05-25
USG00014667,ACC001252,453,86,20983,72.0,38.7,2026-06-06
USG00014668,ACC001520,2555,158,412669,151.0,64.3,2026-06-08
USG00014669,ACC001853,163,65,46516,83.0,36.0,2026-05-02
USG00014670,ACC001310,115,4,3263,16.47,25.9,2026-07-05
USG00014671,ACC002657,66,20,4925,3.06,22.9,2026-06-27
USG00014672,ACC000977,1817,434,348029,134.0,65.8,2026-06-02
USG00014673,ACC002626,643,90,28540,48.0,37.8,2026-05-29
USG00014674,ACC001345,14093,1852,4897546,2539.0,74.8,2026-06-27
USG00014675,ACC002049,313,41,39195,64.0,30.8,2026-04-07
USG00014676,ACC000673,584,41,27178,93.0,41.1,2026-07-01
USG00014677,ACC001924,3967,3294,2875949,2499.0,70.7,2026-07-02
USG00014678,ACC002954,3536,274,64955,369.0,69.8,2026-06-15
USG00014679,ACC000076,88,19,657,13.7,14.8,2026-05-28
USG00014680,ACC002644,3516,214,202955,324.0,66.7,2026-04-21
USG00014681,ACC001232,3875,373,428570,,72.3,2026-05-04
USG00014682,ACC000850,607,68,38591,78.0,44.2,2026-05-27
USG00014683,ACC002920,22,2,4736,6.84,29.0,2026-05-30
USG00014684,ACC002912,992,81,4283,10.0,61.2,2026-06-17
USG00014685,ACC002642,158,8,1857,5.78,44.3,2026-04-07
USG00014686,ACC002902,177,18,-214,17.73,14.2,2026-04-24
USG00014687,ACC001333,14378,3102,4641267,4988.0,66.8,2026-06-14
USG00014688,ACC000253,159,14,3721,2.48,41.0,2026-05-18
USG00014689,ACC000034,110,13,25178,,37.7,2026-06-20
USG00014690,ACC002390,150,3,4834,2.28,42.0,2026-05-29
USG00014691,ACC002000,47,14,2318,13.63,43.9,2026-05-03
USG00014692,ACC001747,573,99,27314,35.0,52.3,2026-04-29
USG00014693,ACC000043,124,2,221,3.87,13.3,2026-06-28
USG00014694,ACC002999,12680,939,262052,2774.0,87.2,2026-05-12
USG00014695,ACC001506,6844,4314,2241688,217.0,93.1,2026-07-01
USG00014696,ACC001486,4050,152,187742,290.0,76.9,2026-06-03
USG00014697,ACC000932,1493,453,473504,70.0,66.6,2026-05-04
USG00014698,ACC002958,195,14,3885,5.26,42.3,2026-05-04
USG00014699,ACC000813,206,77,6096,29.0,62.9,2026-05-13
USG00014700,ACC002536,518,352,276357,337.0,76.8,2026-05-26
USG00014701,ACC001785,1308,394,435996,63.0,60.0,2026-05-24
USG00014702,ACC000893,810,38,39863,17.0,47.6,2026-06-23
USG00014703,ACC000516,17983,4396,4070603,706.0,85.9,2026-04-23
USG00014704,ACC002884,4712,195,421158,316.0,58.2,2026-05-14
USG00014705,ACC000196,11,18,1822,3.76,17.3,2026-05-31
USG00014706,ACC001543,1560,297,45728,321.0,59.2,2026-05-25
USG00014707,ACC002109,1528,226,284802,409.0,69.3,2026-04-17
USG00014708,ACC000994,3170,66,441169,344.0,78.6,2026-04-24
USG00014709,ACC001999,19295,3772,761296,2267.0,65.1,2026-06-11
USG00014710,ACC002186,27,8,4651,,37.0,2026-10-03
USG00014711,ACC002348,230,67,29562,77.0,60.6,2026-05-20
USG00014712,ACC000790,228,36,2093,72.0,63.1,2026-05-17
USG00014713,ACC001273,2261,4015,4001244,1362.0,92.6,2026-06-14
USG00014714,ACC002765,2139,494,173131,282.0,76.3,2026-05-03
USG00014715,ACC002984,130,1,3265,5.31,42.3,2026-04-29
USG00014716,ACC000967,745,89,15978,58.0,54.8,2026-05-13
USG00014717,ACC002180,2735,297,161605,492.0,72.1,2026-04-21
USG00014718,ACC001638,16855,3930,4715533,1494.0,80.3,2026-07-02
USG00014719,ACC002837,4606,292,67737,399.0,67.1,2026-04-14
USG00014720,ACC000075,800,94,21536,98.0,62.1,2026-04-24
USG00014721,ACC001507,696,51,1839,10.0,47.7,2026-05-31
USG00014722,ACC002055,671,96,3186,22.0,40.9,2026-04-09
USG00014723,ACC001737,2651,97,421303,373.0,65.2,2026-04-19
USG00014724,ACC001975,662,484,312821,87.0,67.6,2026-05-31
USG00014725,ACC000874,1949,113,171135,392.0,55.9,2026-05-20
USG00014726,ACC001511,454,38,38835,97.0,37.3,2026-05-06
USG00014727,ACC002357,785,90,27873,33.0,57.9,2026-06-11
USG00014728,ACC002048,828,42,-6758,68.0,33.9,2026-04-10
USG00014729,ACC000227,9564,4985,2292631,,65.6,2026-05-16
USG00014730,ACC002862,1082,491,281682,242.0,58.8,2026-05-31
USG00014731,ACC001106,18375,2501,4238498,1872.0,84.2,2026-07-01
USG00014732,ACC002514,4041,188,354075,403.0,71.6,2026-06-28
USG00014733,ACC002301,111,6,978,14.5,34.5,2026-04-10
USG00014734,ACC000361,2302,353,401555,300.0,56.3,2026-04-29
USG00014735,ACC000975,7530,2968,685825,3278.0,87.2,2026-06-11
USG00014736,ACC002294,101,44,20957,29.0,34.8,2026-04-17
USG00014737,ACC001403,3694,63,249952,375.0,74.9,2026-04-13
USG00014738,ACC001821,100,12,-3829,0.61,30.7,2026-06-28
USG00014739,ACC002858,834,397,381884,185.0,79.8,2026-04-09
USG00014740,ACC001093,17627,4280,2304236,1973.0,80.1,2026-06-04
USG00014741,ACC000691,3966,391,249260,183.0,64.7,2026-06-18
USG00014742,ACC002671,2463,87,176622,,67.4,2026-05-06
USG00014743,ACC002899,12,1,4504,9.86,26.6,2026-06-17
USG00014744,ACC001347,722,90,7072,30.0,39.0,2026-06-22
USG00014745,ACC000084,188,8,-3634,16.35,20.7,2026-04-23
USG00014746,ACC002787,4230,399,448572,280.0,55.7,2026-04-08
USG00014747,ACC000402,3905,139,-391668,421.0,73.5,2026-05-29
USG00014748,ACC002894,3306,498,488351,212.0,71.3,2026-04-26
USG00014749,ACC001781,107,5,727,3.38,41.5,2026-05-22
USG00014750,ACC000172,119,12,883,19.53,10.2,2026-04-11
USG00014751,ACC002459,196,9,1598,17.35,13.1,2026-04-07
USG00014752,ACC000966,2224,364,381067,92.0,75.4,2026-04-27
USG00014753,ACC001250,761,26,11105,11.0,49.4,2026-05-16
USG00014754,ACC001295,1802,375,369426,120.0,56.0,2026-05-06
USG00014755,ACC002114,800,87,45588,88.0,54.3,2026-05-28
USG00014756,ACC002180,2112,220,23515,332.0,62.7,2026-06-15
USG00014757,ACC001328,4279,455,499884,378.0,65.0,2026-06-13
USG00014758,ACC001540,167,93,28754,14.0,55.2,2027-03-02
USG00014759,ACC001400,101,18,3400,5.54,22.2,2026-05-11
USG00014760,ACC000712,218,78,47701,30.0,32.0,2026-05-09
USG00014761,ACC000965,193,8,3139,17.0,26.6,2026-05-18
USG00014762,ACC002287,675,90,15458,23.0,50.1,2026-04-23
USG00014763,ACC001220,652,81,23703,,48.9,2026-05-29
USG00014764,ACC001069,681,99,26171,97.0,38.3,2026-06-03
USG00014765,ACC001185,583,14,48614,83.0,54.5,2026-04-23
USG00014766,ACC002423,167,47,16729,96.0,33.2,2026-06-25
USG00014767,ACC000881,2106,187,157602,391.0,55.1,2026-04-19
USG00014768,ACC002436,19389,3219,376019,1040.0,67.0,2026-04-07
USG00014769,ACC001086,188,10,163,13.5,49.8,2026-07-01
USG00014770,ACC000804,10463,3506,1639615,4241.0,72.5,2026-04-19
USG00014771,ACC002685,813,96,48004,75.0,35.6,2026-05-24
USG00014772,ACC002880,302,83,29605,44.0,46.5,2026-04-15
USG00014773,ACC001416,11490,3976,3751771,481.0,85.0,2026-05-15
USG00014774,ACC000514,128,18,3901,5.21,25.6,2026-05-16
USG00014775,ACC000780,850,353,207916,358.0,67.3,2026-04-26
USG00014776,ACC001599,139,12,1917,6.0,11.5,2026-04-16
