activity_id,account_id,page_views,sessions,average_session_time,downloads,webinar_attendance,last_visit
ACT00009959,ACC001373,172,82,409.1,8,3,2026-06-25
ACT00009960,ACC000251,1580,117,602.3,33,9,2026-06-11
ACT00009961,ACC001231,19922,700,1587.8,155,76,2026-06-27
ACT00009962,ACC000120,618,66,96.9,9,4,2026-05-16
ACT00009963,ACC001548,266,30,104.5,11,2,2026-06-11
ACT00009964,ACC001970,1931,260,643.6,8,11,2026-05-12
ACT00009965,ACC000692,2420,308,666.5,17,9,2026-05-16
ACT00009966,ACC002572,249,63,385.9,5,4,2026-05-21
ACT00009967,ACC001007,1459,55,594.2,7,13,2026-06-24
ACT00009968,ACC001265,322,61,491.0,6,1,2026-05-17
ACT00009969,ACC002605,359,43,370.6,12,4,2026-05-11
ACT00009970,ACC001699,865,292,455.9,32,2,2026-07-03
ACT00009971,ACC001638,16828,1810,1055.8,85,62,2026-06-07
ACT00009972,ACC001688,761,50,362.7,12,1,2026-06-16
ACT00009973,ACC000924,1567,339,1119.2,36,66,2026-07-03
ACT00009974,ACC002171,309,74,322.6,13,0,2026-05-22
ACT00009975,ACC000310,698,33,259.0,7,4,2026-06-28
ACT00009976,ACC002413,2724,177,735.1,18,8,2026-05-25
ACT00009977,ACC000859,671,63,218.9,11,4,2026-05-20
ACT00009978,ACC000225,409,66,240.6,9,0,2026-07-01
ACT00009979,ACC001723,1728,197,341.8,38,12,2026-06-10
ACT00009980,ACC000429,177,20,166.8,3,0,2026-05-16
ACT00009981,ACC002257,541,69,543.1,13,3,2026-05-14
ACT00009982,ACC000300,261,80,483.6,7,5,2026-05-22
ACT00009983,ACC000521,30,29,101.0,1,0,2026-05-25
ACT00009984,ACC002679,122,34,251.6,7,0,2026-06-19
ACT00009985,ACC000637,4457,1456,684.2,117,51,2026-05-08
ACT00009986,ACC001645,-120,23,293.8,5,0,2026-06-11
ACT00009987,ACC001754,-734,57,468.6,8,5,2026-05-30
ACT00009988,ACC000757,118,30,287.5,2,1,2026-06-13
ACT00009989,ACC001443,34,22,242.4,5,2,2026-05-18
ACT00009990,ACC001883,112,8,245.2,1,1,2026-06-13
ACT00009991,ACC000476,10438,1255,435.2,187,37,2026-05-13
ACT00009992,ACC000459,1574,394,777.3,10,2,2026-06-19
ACT00009993,ACC002803,145,26,57.3,0,2,2026-05-20
ACT00009994,ACC001794,72,18,182.7,0,2,2026-05-13
ACT00009995,ACC000430,13192,1486,334.9,105,13,2026-05-21
ACT00009996,ACC001414,103,25,69.4,5,0,2026-06-28
ACT00009997,ACC000373,2014,256,845.1,31,2,2026-05-21
ACT00009998,ACC001539,1618,386,374.2,30,15,2026-06-07
ACT00009999,ACC000105,6,25,219.9,0,1,2026-06-03
ACT00010000,ACC001857,1832,169,852.0,34,13,2026-06-28
ACT00010001,ACC001461,394,32,595.0,10,0,2026-05-24
ACT00010002,ACC002941,16643,700,1590.3,99,31,2026-05-11
ACT00010003,ACC000510,194,4,120.4,5,1,2026-07-05
ACT00010004,ACC002657,25,3,109.1,1,1,2026-05-22
ACT00010005,ACC002722,29,30,161.4,1,2,2026-05-25
ACT00010006,ACC002712,1204,104,292.0,28,15,2026-06-20
ACT00010007,ACC002121,246,70,828.1,15,5,2026-05-18
ACT00010008,ACC001621,5381,961,1315.0,134,86,2026-05-26
ACT00010009,ACC001955,286,289,818.8,38,15,2026-07-06
ACT00010010,ACC000872,102,3,258.9,0,0,2026-05-31
ACT00010011,ACC002499,17860,1382,1776.6,85,73,2026-05-14
ACT00010012,ACC000621,3821,1161,512.9,61,70,2026-06-02
ACT00010013,ACC000625,189,14,116.4,2,0,2026-05-14
ACT00010014,ACC001468,594,104,698.0,18,13,2026-06-15
ACT00010015,ACC002015,251,93,278.7,13,0,2026-05-23
ACT00010016,ACC000174,657,40,81.3,11,5,2026-06-27
ACT00010017,ACC000028,-211,53,110.3,6,2,2026-07-04
ACT00010018,ACC002111,3796,1619,1613.4,136,63,2026-05-18
ACT00010019,ACC002482,128,96,328.0,8,1,2026-06-12
ACT00010020,ACC001394,2877,340,752.9,38,6,2026-06-18
ACT00010021,ACC002614,451,61,321.4,4,0,2026-05-08
ACT00010022,ACC002649,2234,116,226.8,26,13,2026-06-22
ACT00010023,ACC002425,169,60,276.2,3,4,2026-07-06
ACT00010024,ACC002322,604,37,501.5,15,2,2026-06-11
ACT00010025,ACC000712,421,11,62.0,6,5,2026-06-02
ACT00010026,ACC000877,609,76,207.4,4,5,2026-06-16
ACT00010027,ACC000715,-16,5,198.7,5,2,2026-06-22
ACT00010028,ACC002362,531,41,441.5,6,2,2026-05-28
ACT00010029,ACC001854,2275,203,219.4,34,15,2026-05-18
ACT00010030,ACC000431,9748,1043,1606.1,73,36,2026-05-20
ACT00010031,ACC000338,1213,398,715.0,30,13,2026-05-18
ACT00010032,ACC002432,1082,172,889.2,22,2,2026-05-28
ACT00010033,ACC002674,2767,385,187.1,37,5,2026-06-09
ACT00010034,ACC002200,459,59,381.7,13,4,2026-05-19
ACT00010035,ACC000450,9508,540,905.3,188,31,2026-06-05
ACT00010036,ACC002557,1624,55,573.9,39,10,2026-05-15
ACT00010037,ACC000694,-200,320,397.5,11,14,2026-05-22
ACT00010038,ACC000856,1098,340,336.3,9,10,2026-05-10
ACT00010039,ACC002019,5414,280,918.6,73,17,2026-06-20
ACT00010040,ACC001827,506,73,427.9,15,11,2026-05-21
ACT00010041,ACC000450,12565,1294,775.5,198,37,2026-06-25
ACT00010042,ACC000462,18,1,188.0,4,2,2026-05-10
ACT00010043,ACC002123,122,69,479.6,9,5,2026-05-14
ACT00010044,ACC001081,10910,801,651.9,178,86,2026-06-18
ACT00010045,ACC000094,628,94,446.6,2,0,2026-05-09
ACT00010046,ACC002012,691,93,518.0,1,5,2026-06-13
ACT00010047,ACC001789,455,43,172.0,5,0,2026-06-11
ACT00010048,ACC000216,138,26,209.9,4,0,2026-07-02
ACT00010049,ACC000892,1384,138,678.8,26,11,2026-06-12
ACT00010050,ACC002147,187,8,176.1,4,1,2026-06-16
ACT00010051,ACC000088,2919,275,183.0,36,11,2026-06-17
ACT00010052,ACC000222,12156,1195,1724.6,99,79,2026-05-21
ACT00010053,ACC000686,8,21,226.6,1,2,2026-07-04
ACT00010054,ACC000160,913,74,637.0,23,13,2026-06-12
ACT00010055,ACC000197,680,21,243.8,15,3,2026-06-30
ACT00010056,ACC001216,367,36,463.0,10,4,2026-06-02
ACT00010057,ACC001442,-1578,212,792.7,7,15,2026-05-10
ACT00010058,ACC002654,681,64,132.9,2,3,2026-07-06
ACT00010059,ACC002696,12379,875,1293.9,105,37,2026-06-18
ACT00010060,ACC000889,547,41,246.2,15,0,2026-06-08
ACT00010061,ACC000342,170,28,30.3,3,1,2026-05-21
ACT00010062,ACC000196,61,27,237.6,2,1,2026-05-18
ACT00010063,ACC000122,111,25,133.5,2,1,2026-06-10
ACT00010064,ACC002501,350,60,316.8,4,1,2026-05-15
ACT00010065,ACC001459,329,70,128.6,14,0,2026-07-02
ACT00010066,ACC001498,580,74,83.1,9,3,2026-07-03
ACT00010067,ACC002714,182,2,298.8,3,1,2026-05-14
ACT00010068,ACC000052,397,356,731.2,9,15,2026-05-29
ACT00010069,ACC001336,682,69,109.8,11,0,2026-06-09
ACT00010070,ACC002935,1022,137,291.6,36,5,2026-06-18
ACT00010071,ACC000705,1460,133,325.8,17,3,2026-06-09
ACT00010072,ACC002381,17460,481,1169.3,100,76,2026-07-03
ACT00010073,ACC000212,705,17,592.8,9,1,2026-06-19
ACT00010074,ACC000341,1246,237,842.3,19,2,2026-06-18
ACT00010075,ACC001098,21,30,150.8,3,1,2026-06-19
ACT00010076,ACC000303,728,148,353.7,37,14,2026-05-30
ACT00010077,ACC001667,422,379,351.4,12,12,2026-06-18
ACT00010078,ACC000811,232,162,416.1,36,2,2026-06-06
ACT00010079,ACC002681,2069,60,865.0,5,10,2026-06-12
ACT00010080,ACC002042,387,23,160.1,10,4,2026-05-20
ACT00010081,ACC001793,2608,108,344.2,29,3,2026-05-10
ACT00010082,ACC002079,56,9,120.9,1,0,2026-05-16
ACT00010083,ACC000170,563,28,577.1,4,4,2026-06-16
ACT00010084,ACC000619,1254,108,214.8,21,11,2026-06-21
ACT00010085,ACC000620,144,57,209.3,15,2,2026-05-16
ACT00010086,ACC001195,187,75,395.4,11,3,2026-06-10
ACT00010087,ACC001556,269,261,705.1,18,6,2026-05-13
ACT00010088,ACC002918,653,90,169.3,1,1,2026-06-26
ACT00010089,ACC000604,1704,348,150.2,14,14,2026-06-20
ACT00010090,ACC002393,21,3,40.3,4,1,2026-05-12
ACT00010091,ACC000149,514,24,520.1,10,2,2026-05-28
ACT00010092,ACC001429,783,82,73.1,11,2,2026-05-17
ACT00010093,ACC000129,647,60,212.9,3,2,2026-05-07
ACT00010094,ACC000681,110,15,173.9,3,2,2026-06-09
ACT00010095,ACC002284,858,249,261.6,37,8,2026-05-13
ACT00010096,ACC002082,496,163,771.7,27,8,2026-06-24
ACT00010097,ACC001033,3441,1491,306.4,63,100,2026-07-17
ACT00010098,ACC000443,2769,105,292.5,9,2,2026-05-09
ACT00010099,ACC002897,84,26,205.3,3,0,2026-06-29
ACT00010100,ACC002822,168,18,150.1,1,2,2026-05-29
ACT00010101,ACC002068,163,4,150.1,0,1,2026-05-08
ACT00010102,ACC002436,12945,1204,1073.8,38,52,2026-05-07
ACT00010103,ACC002864,405,38,568.9,7,2,2026-06-05
ACT00010104,ACC002334,424,398,727.4,23,12,2026-05-30
ACT00010105,ACC002107,4747,584,1710.3,104,50,2026-06-07
ACT00010106,ACC002616,7482,1472,1436.7,89,32,2026-05-26
ACT00010107,ACC002190,464,67,344.8,4,5,2026-05-30
ACT00010108,ACC002379,86,14,42.1,5,1,2026-12-03
ACT00010109,ACC001176,-2034,165,258.5,38,10,2026-06-16
ACT00010110,ACC000839,14956,1667,401.0,197,93,2026-06-16
ACT00010111,ACC001910,17637,402,1502.1,171,86,2026-05-18
ACT00010112,ACC002807,46,26,270.0,1,2,2026-05-24
ACT00010113,ACC001822,1337,397,883.0,16,12,2026-05-21
ACT00010114,ACC001627,496,11,249.6,3,5,2026-07-02
ACT00010115,ACC000724,442,52,352.1,6,2,2026-05-12
ACT00010116,ACC000083,9647,203,1177.8,184,59,2026-05-12
ACT00010117,ACC001107,2813,270,777.5,23,5,2026-06-04
ACT00010118,ACC002878,176,12,153.5,2,2,2026-06-15
ACT00010119,ACC002547,571,63,267.5,10,1,2026-05-20
ACT00010120,ACC000453,153,2,156.6,5,1,2026-05-21
ACT00010121,ACC001499,1925,249,309.3,17,10,2026-06-24
ACT00010122,ACC000112,2318,314,339.3,32,5,2026-06-19
ACT00010123,ACC000190,15,5,233.5,1,1,2026-06-17
ACT00010124,ACC002676,683,34,347.0,9,0,2026-06-02
ACT00010125,ACC001610,190,20,253.8,10,5,2026-06-09
ACT00010126,ACC000235,-161,87,199.2,8,5,2026-06-28
ACT00010127,ACC002463,2947,177,590.9,10,10,2026-05-22
ACT00010128,ACC000316,1467,371,328.6,36,8,2026-06-19
ACT00010129,ACC002456,639,10,381.6,11,0,2026-06-10
ACT00010130,ACC000210,2506,128,411.8,28,13,2026-06-28
ACT00010131,ACC002203,19953,1855,306.3,34,14,2026-06-13
ACT00010132,ACC001940,1776,266,280.5,14,9,2026-06-18
ACT00010133,ACC002487,2385,349,1122.7,85,79,2026-07-02
ACT00010134,ACC002589,402,11,576.7,5,1,2026-06-21
ACT00010135,ACC000868,107,14,88.3,3,1,2026-06-23
ACT00010136,ACC001679,8981,467,1148.3,180,10,2026-05-27
ACT00010137,ACC001319,830,338,812.2,13,13,2026-06-19
ACT00010138,ACC000336,487,50,144.2,2,5,2026-05-29
ACT00010139,ACC001250,548,40,336.5,8,0,2026-05-23
ACT00010140,ACC001600,623,51,321.3,7,3,2026-05-27
ACT00010141,ACC001285,588,76,542.2,13,3,2026-06-25
ACT00010142,ACC002546,1561,185,360.1,7,6,2026-06-11
ACT00010143,ACC001088,18508,335,395.6,106,35,2026-07-06
ACT00010144,ACC000668,260,22,519.4,6,5,2026-06-22
ACT00010145,ACC001118,11233,258,1548.4,117,87,2026-07-01
ACT00010146,ACC000105,125,30,169.6,5,0,2026-05-25
ACT00010147,ACC002498,18542,1943,605.2,158,38,2026-06-29
ACT00010148,ACC000231,19217,1473,1206.0,38,65,2026-05-10
ACT00010149,ACC002439,145,18,297.4,2,2,2026-07-06
ACT00010150,ACC000193,1379,280,169.0,32,5,2026-06-24
ACT00010151,ACC001896,1206,138,495.7,13,10,2026-05-23
ACT00010152,ACC001179,92,27,101.0,4,0,2026-05-19
ACT00010153,ACC002045,15082,1323,428.7,107,75,2026-06-01
ACT00010154,ACC001988,309,81,513.6,23,8,2026-06-05
ACT00010155,ACC001819,35,15,32.9,3,1,2026-06-30
ACT00010156,ACC001775,185,10,247.0,1,1,2026-05-30
ACT00010157,ACC000324,5186,1959,1639.1,181,99,2026-05-08
ACT00010158,ACC002160,2462,67,377.0,35,3,2026-06-16
ACT00010159,ACC000558,2745,228,409.3,17,7,2026-05-09
ACT00010160,ACC000049,107,84,307.9,1,5,2026-06-27
ACT00010161,ACC000456,654,18,60.9,9,3,2026-05-31
ACT00010162,ACC001682,8899,949,1498.7,77,63,2026-05-17
ACT00010163,ACC002358,2136,157,788.0,23,15,2026-05-18
ACT00010164,ACC000382,279,44,340.3,11,5,2026-07-05
ACT00010165,ACC000451,683,44,261.7,12,0,2026-06-05
ACT00010166,ACC001309,288,50,333.0,3,2,2026-06-12
ACT00010167,ACC001510,113,23,249.9,1,1,2026-06-05
ACT00010168,ACC000771,179,18,147.2,5,1,2026-05-24
ACT00010169,ACC001306,1666,216,483.5,38,13,2026-05-27
ACT00010170,ACC002850,743,39,295.7,8,2,2026-05-09
ACT00010171,ACC002656,478,93,312.2,15,3,2026-10-05
ACT00010172,ACC002065,91,33,393.4,3,4,2026-06-29
ACT00010173,ACC000868,132,8,34.5,2,0,2026-06-29
ACT00010174,ACC001090,516,25,138.8,2,1,2026-06-17
ACT00010175,ACC000143,965,153,784.0,10,8,2026-06-26
ACT00010176,ACC001332,366,84,197.6,12,1,2026-05-12
ACT00010177,ACC002485,1891,54,243.9,37,14,2026-06-15
ACT00010178,ACC001261,715,53,88.1,12,4,2026-05-08
ACT00010179,ACC002832,565,23,413.2,10,1,2026-06-25
ACT00010180,ACC001069,623,26,245.1,4,4,2026-05-15
ACT00010181,ACC000695,1745,188,717.6,29,14,2026-07-04
ACT00010182,ACC002696,11862,712,1698.7,74,52,2026-05-08
ACT00010183,ACC002175,374,65,145.7,7,4,2026-05-10
ACT00010184,ACC000177,511,378,307.5,8,6,2026-06-01
ACT00010185,ACC000870,315,247,706.8,32,13,2026-05-27
ACT00010186,ACC000361,1712,128,158.4,10,14,2026-06-02
ACT00010187,ACC000973,403,70,516.8,9,2,2026-06-21
ACT00010188,ACC002466,11,10,287.8,1,1,2026-06-14
ACT00010189,ACC002421,2003,169,241.5,17,5,2026-05-11
ACT00010190,ACC002481,70,85,287.0,9,1,2026-05-23
ACT00010191,ACC001697,2750,82,793.1,27,9,2026-06-22
ACT00010192,ACC000994,835,241,451.4,35,9,2026-05-29
ACT00010193,ACC002065,618,94,369.2,12,0,2026-05-19
ACT00010194,ACC000886,-234,373,738.2,5,13,2026-05-12
ACT00010195,ACC001124,63,26,94.6,2,1,2026-07-05
ACT00010196,ACC000839,10488,1543,308.0,70,23,2026-05-26
ACT00010197,ACC002754,1390,270,335.7,18,6,2026-06-09
ACT00010198,ACC001111,2165,327,164.9,16,15,2026-06-05
ACT00010199,ACC001447,57,9,255.9,3,0,2026-05-30
ACT00010200,ACC002321,494,19,285.0,2,1,2026-07-06
ACT00010201,ACC000712,504,71,93.9,8,5,2026-06-16
ACT00010202,ACC001621,9462,1049,696.7,68,57,2026-06-16
ACT00010203,ACC001404,988,359,210.4,21,3,2026-07-02
ACT00010204,ACC002115,78,15,39.5,0,2,2026-05-25
ACT00010205,ACC002332,-192,22,230.3,4,1,2026-06-13
ACT00010206,ACC001491,1412,367,170.8,27,4,2026-06-12
ACT00010207,ACC000821,9063,670,406.2,92,93,2026-05-28
ACT00010208,ACC001119,16277,371,401.2,100,88,2026-05-07
ACT00010209,ACC002651,384,69,450.4,9,2,2026-05-26
ACT00010210,ACC001943,451,333,273.4,40,11,2026-06-24
ACT00010211,ACC000913,657,52,66.9,4,1,2026-05-23
ACT00010212,ACC002355,-170,68,221.9,5,0,2026-05-16
ACT00010213,ACC000197,369,99,549.1,10,2,2026-06-08
ACT00010214,ACC001599,81,9,84.2,4,0,2026-05-10
ACT00010215,ACC002208,2914,144,826.7,22,10,2026-11-14
ACT00010216,ACC002069,1489,225,631.7,35,4,2026-05-07
ACT00010217,ACC000309,2413,372,625.2,22,15,2026-06-17
ACT00010218,ACC001173,686,359,304.4,36,9,2026-07-01
ACT00010219,ACC002260,609,123,825.0,24,14,2026-06-07
ACT00010220,ACC001352,15539,571,1679.9,72,92,2026-05-12
ACT00010221,ACC001290,2235,254,401.8,38,13,2026-06-19
ACT00010222,ACC000296,-256,83,64.2,12,3,2026-05-11
ACT00010223,ACC002036,10156,1771,1074.9,146,18,2026-05-30
ACT00010224,ACC001249,547,98,157.2,5,5,2026-06-22
ACT00010225,ACC000320,134,6,127.4,0,2,2026-06-23
ACT00010226,ACC002967,3645,1016,453.8,62,97,2026-05-21
ACT00010227,ACC002561,1930,312,875.2,37,3,2026-07-06
ACT00010228,ACC000807,312,96,370.1,7,4,2026-06-16
ACT00010229,ACC001531,11814,1136,807.2,40,89,2026-05-27
ACT00010230,ACC001339,675,49,356.8,11,3,2026-06-14
ACT00010231,ACC000243,1668,127,762.0,40,12,2026-06-04
ACT00010232,ACC001615,493,279,520.2,15,15,2026-07-06
ACT00010233,ACC001994,1890,106,174.8,36,3,2026-07-06
ACT00010234,ACC002772,34,7,124.7,1,1,2026-05-08
ACT00010235,ACC000127,124,21,271.3,5,2,2026-05-25
ACT00010236,ACC002960,1832,134,203.3,9,14,2026-06-17
ACT00010237,ACC000228,1452,368,647.4,37,14,2026-05-10
ACT00010238,ACC002176,8814,702,1281.6,114,95,2026-05-07
ACT00010239,ACC000875,541,94,118.8,6,0,2026-06-27
ACT00010240,ACC000796,1233,112,667.8,12,12,2026-06-13
ACT00010241,ACC002226,12466,507,1785.1,74,94,2026-05-23
ACT00010242,ACC000354,151,12,175.4,4,2,2026-07-03
ACT00010243,ACC002725,376,382,397.7,8,12,2026-06-10
ACT00010244,ACC000421,159,84,164.1,12,3,2026-05-26
ACT00010245,ACC000395,619,12,493.2,13,0,2026-06-12
ACT00010246,ACC002049,135,64,451.7,6,5,2026-05-16
ACT00010247,ACC002328,9722,916,1178.9,149,87,2026-06-13
ACT00010248,ACC000796,1749,310,781.7,13,7,2026-07-05
ACT00010249,ACC000172,119,8,238.0,2,0,2026-06-29
ACT00010250,ACC001317,479,47,172.4,13,1,2026-06-03
ACT00010251,ACC001263,369,92,181.4,11,4,2026-05-17
ACT00010252,ACC002599,1629,57,465.4,22,12,2026-07-06
ACT00010253,ACC000884,185,12,75.0,4,2,2026-05-31
ACT00010254,ACC001057,1426,237,886.5,21,6,2026-05-23
ACT00010255,ACC001239,5170,1128,1225.2,101,97,2026-07-03
ACT00010256,ACC001135,12864,430,1580.7,101,26,2026-07-04
ACT00010257,ACC002555,124,18,266.0,1,1,2026-07-05
ACT00010258,ACC002158,14796,1657,378.6,29,32,2026-05-11
ACT00010259,ACC002628,337,30,340.8,14,2,2026-05-20
ACT00010260,ACC000281,317,47,454.6,1,5,2026-06-18
ACT00010261,ACC000311,97,20,188.4,5,2,2026-06-03
ACT00010262,ACC001583,745,12,324.4,3,3,2026-07-04
ACT00010263,ACC001769,-375,50,590.0,15,0,2026-05-12
ACT00010264,ACC000113,5285,1436,1723.7,149,50,2026-05-08
ACT00010265,ACC001683,428,43,187.8,6,4,2026-05-11
ACT00010266,ACC002569,979,121,156.1,12,10,2026-06-08
ACT00010267,ACC000081,160,50,585.0,7,0,2026-05-13
ACT00010268,ACC002714,100,26,179.8,2,0,2026-05-11
ACT00010269,ACC002640,12471,331,1687.4,196,67,2026-05-26
ACT00010270,ACC002075,1293,1006,1654.8,44,63,2026-06-04
ACT00010271,ACC002202,2712,188,731.2,21,8,2026-06-20
ACT00010272,ACC000953,1797,108,763.6,31,14,2026-05-24
ACT00010273,ACC002283,1069,118,868.7,23,10,2026-05-18
ACT00010274,ACC000765,2788,356,258.9,25,9,2026-06-20
ACT00010275,ACC001269,4075,892,1730.1,146,90,2026-06-28
ACT00010276,ACC000421,750,30,124.6,1,4,2026-06-08
ACT00010277,ACC002912,623,15,581.4,6,1,2026-05-26
ACT00010278,ACC000613,1309,117,777.7,14,12,2026-06-24
ACT00010279,ACC001346,618,24,409.2,14,2,2026-07-06
ACT00010280,ACC001422,447,59,599.5,9,0,2026-06-21
ACT00010281,ACC001312,2740,232,162.9,18,6,2026-06-29
ACT00010282,ACC000514,162,25,61.5,3,0,2026-07-04
ACT00010283,ACC001941,274,254,666.7,36,7,2026-06-23
ACT00010284,ACC001197,599,12,372.9,11,2,2026-06-26
ACT00010285,ACC000741,676,72,178.5,9,4,2026-06-24
ACT00010286,ACC000410,560,68,302.2,5,1,2026-08-20
ACT00010287,ACC000049,548,77,543.3,13,2,2026-07-01
ACT00010288,ACC001928,31,11,52.7,1,1,2026-05-22
ACT00010289,ACC002391,51,98,77.6,4,3,2026-06-27
ACT00010290,ACC001558,714,14,188.5,5,3,2026-06-19
ACT00010291,ACC002572,126,58,465.1,5,0,2026-06-16
ACT00010292,ACC002535,624,81,114.2,13,5,2026-06-16
ACT00010293,ACC001913,179,8,37.0,1,1,2026-06-04
ACT00010294,ACC000964,47,28,56.9,1,2,2026-05-23
ACT00010295,ACC001932,1032,319,541.9,10,12,2026-05-18
ACT00010296,ACC001648,1800,381,217.7,31,13,2026-06-23
ACT00010297,ACC002845,104,6,82.9,1,2,2026-06-01
ACT00010298,ACC000549,6225,981,536.0,101,39,2026-06-17
ACT00010299,ACC000852,5586,1755,1307.2,52,97,2026-06-10
ACT00010300,ACC001154,164,12,67.8,15,0,2026-07-03
ACT00010301,ACC002085,-14045,760,1768.5,169,53,2026-06-20
ACT00010302,ACC002476,4649,1764,389.8,133,63,2026-06-04
ACT00010303,ACC002154,216,74,515.2,11,4,2026-05-26
ACT00010304,ACC001150,4976,1928,1321.2,175,26,2026-06-09
ACT00010305,ACC001036,612,22,356.4,11,5,2026-10-23
ACT00010306,ACC002713,10417,1134,1748.0,164,96,2026-06-04
ACT00010307,ACC002194,550,25,267.8,15,3,2026-06-18
ACT00010308,ACC002539,2321,260,419.2,6,8,2026-06-25
ACT00010309,ACC002047,608,55,247.1,14,1,2026-05-07
ACT00010310,ACC000093,404,87,322.8,12,0,2026-06-07
ACT00010311,ACC001264,74,67,398.2,3,2,2026-06-14
ACT00010312,ACC002175,235,92,274.7,7,1,2026-06-25
ACT00010313,ACC002193,891,231,564.5,37,14,2026-05-30
ACT00010314,ACC000897,-596,358,665.9,35,12,2026-05-26
ACT00010315,ACC000636,525,84,67.7,11,0,2026-05-25
ACT00010316,ACC002639,392,56,266.6,5,0,2026-07-06
ACT00010317,ACC002927,101,29,74.0,3,0,2026-06-16
ACT00010318,ACC001690,92,82,272.7,4,0,2026-06-18
ACT00010319,ACC002081,2947,169,887.3,24,4,2026-05-08
ACT00010320,ACC002362,769,76,81.8,6,4,2026-06-24
ACT00010321,ACC000971,1715,256,1397.3,65,13,2026-06-16
ACT00010322,ACC002157,3592,231,784.3,192,80,2026-06-27
ACT00010323,ACC001911,2245,256,898.3,19,15,2026-06-16
ACT00010324,ACC001315,-105,6,149.3,2,1,2026-06-10
ACT00010325,ACC002699,149,100,405.4,10,2,2026-06-18
ACT00010326,ACC002541,413,99,262.1,1,0,2026-05-25
ACT00010327,ACC002791,8760,1568,1793.7,71,38,2026-05-16
ACT00010328,ACC001327,91,81,556.9,12,3,2026-05-21
ACT00010329,ACC000229,2308,356,435.2,24,8,2026-06-06
ACT00010330,ACC001925,-312,43,254.9,12,3,2026-05-07
ACT00010331,ACC002353,409,329,235.8,8,13,2026-05-19
ACT00010332,ACC002189,15197,649,641.9,84,72,2026-05-31
ACT00010333,ACC002867,8992,1910,1601.3,52,58,2026-06-19
ACT00010334,ACC002562,376,162,501.0,34,5,2026-06-17
ACT00010335,ACC002662,6,16,87.0,3,0,2026-07-01
ACT00010336,ACC002943,184,8,176.1,2,2,2026-06-24
ACT00010337,ACC002747,192,34,143.1,8,0,2026-06-08
ACT00010338,ACC000274,1358,119,342.9,20,8,2026-06-17
ACT00010339,ACC002946,1358,199,500.0,40,4,2026-07-02
ACT00010340,ACC001958,4496,316,1775.3,154,33,2026-05-22
ACT00010341,ACC002909,2999,53,583.8,17,10,2026-06-22
ACT00010342,ACC000784,6697,1227,528.4,64,25,2026-06-18
ACT00010343,ACC000575,754,24,408.2,4,1,2026-06-18
ACT00010344,ACC002187,558,347,421.1,37,4,2026-07-04
ACT00010345,ACC001070,547,79,96.7,9,5,2026-06-27
ACT00010346,ACC000075,690,10,237.2,12,0,2026-06-06
ACT00010347,ACC001519,-120,6,181.8,3,2,2026-05-11
ACT00010348,ACC000595,13,22,117.9,1,1,2026-06-06
ACT00010349,ACC000907,1626,276,483.8,5,13,2026-12-18
ACT00010350,ACC001553,535,73,80.3,10,1,2026-05-30
ACT00010351,ACC000159,1258,336,162.0,37,11,2026-06-14
ACT00010352,ACC000323,39,7,49.1,3,0,2026-06-09
ACT00010353,ACC002266,555,32,64.6,3,3,2026-06-07
ACT00010354,ACC001019,16015,560,1691.1,138,20,2026-05-24
ACT00010355,ACC002493,4811,417,1290.4,68,12,2026-05-30
ACT00010356,ACC001073,270,16,225.0,11,3,2026-05-26
ACT00010357,ACC002489,658,34,593.4,1,0,2026-05-08
ACT00010358,ACC002612,965,368,413.5,21,4,2026-05-16
ACT00010359,ACC001779,143,3,153.5,5,2,2026-06-16
ACT00010360,ACC000172,49,18,128.3,5,2,2026-05-11
ACT00010361,ACC000159,2567,389,328.6,17,10,2026-05-19
ACT00010362,ACC002288,1516,203,622.7,40,11,2026-11-12
ACT00010363,ACC002255,666,17,145.5,1,3,2026-05-18
ACT00010364,ACC000625,170,26,67.7,4,2,2026-06-13
ACT00010365,ACC001253,184,71,238.2,14,3,2026-07-01
ACT00010366,ACC002909,2109,201,244.9,22,8,2026-06-15
ACT00010367,ACC000862,1787,50,796.8,17,15,2026-05-13
ACT00010368,ACC001501,465,87,284.1,14,2,2026-05-18
ACT00010369,ACC000920,79,13,174.0,0,0,2026-06-26
ACT00010370,ACC000181,969,96,770.4,12,2,2026-06-19
ACT00010371,ACC000605,307,229,220.9,33,9,2026-06-12
ACT00010372,ACC000770,2100,182,121.0,5,5,2026-05-24
ACT00010373,ACC000997,1381,327,685.2,32,8,2026-07-05
ACT00010374,ACC002137,173,7,51.2,5,0,2026-06-20
ACT00010375,ACC000167,178,75,539.3,2,0,2026-06-18
ACT00010376,ACC001275,641,46,348.4,15,3,2026-05-10
ACT00010377,ACC002725,1069,380,861.4,25,10,2026-05-16
ACT00010378,ACC000435,94,24,269.0,1,0,2026-06-08
ACT00010379,ACC001632,324,335,792.8,38,2,2026-06-18
ACT00010380,ACC000835,143,9,64.4,0,2,2026-05-07
ACT00010381,ACC000007,2883,101,180.6,25,13,2026-06-16
ACT00010382,ACC001442,2354,358,143.9,31,15,2026-05-12
ACT00010383,ACC000700,2988,91,840.4,7,14,2026-07-25
ACT00010384,ACC000806,1567,355,768.2,40,13,2026-06-28
ACT00010385,ACC002823,169,6,91.5,5,1,2026-06-02
ACT00010386,ACC002722,173,23,269.7,5,2,2026-07-06
